2,1000,1.00179,10
0.044000,0.000953,-0.004263,0.000000,0.042589,-0.090607,0.000000,0.904811,0.425817,0.000000,-4.254077,9.039729,0.000000
0.045000,0.000996,-0.004353,0.000000,0.043490,-0.090179,0.000000,0.900512,0.434835,0.000000,-4.343983,8.996398,0.000000
0.046000,0.001040,-0.004443,0.000000,0.044387,-0.089741,0.000000,0.896123,0.443810,0.000000,-4.433439,8.952167,0.000000
0.047000,0.001084,-0.004533,0.000000,0.045279,-0.089294,0.000000,0.891645,0.452739,0.000000,-4.522437,8.907040,0.000000
0.048000,0.001130,-0.004622,0.000000,0.046167,-0.088838,0.000000,0.887079,0.461623,0.000000,-4.610968,8.861023,0.000000
0.049000,0.001177,-0.004710,0.000000,0.047050,-0.088373,0.000000,0.882424,0.470461,0.000000,-4.699022,8.814120,0.000000
0.050000,0.001224,-0.004799,0.000000,0.047928,-0.087900,0.000000,0.877681,0.479251,0.000000,-4.786591,8.766337,0.000000
0.051000,0.001273,-0.004886,0.000000,0.048801,-0.087417,0.000000,0.872851,0.487993,0.000000,-4.873665,8.717680,0.000000
0.052000,0.001322,-0.004973,0.000000,0.049669,-0.086926,0.000000,0.867934,0.496686,0.000000,-4.960236,8.668152,0.000000
0.053000,0.001372,-0.005060,0.000000,0.050532,-0.086427,0.000000,0.862930,0.505329,0.000000,-5.046295,8.617760,0.000000
0.054000,0.001423,-0.005146,0.000000,0.051390,-0.085918,0.000000,0.857841,0.513922,0.000000,-5.131834,8.566508,0.000000
0.055000,0.001475,-0.005232,0.000000,0.052243,-0.085402,0.000000,0.852667,0.522462,0.000000,-5.216843,8.514403,0.000000
0.056000,0.001527,-0.005317,0.000000,0.053090,-0.084876,0.000000,0.847408,0.530950,0.000000,-5.301314,8.461451,0.000000
0.057000,0.001581,-0.005402,0.000000,0.053932,-0.084342,0.000000,0.842064,0.539385,0.000000,-5.385239,8.407656,0.000000
0.058000,0.001635,-0.005486,0.000000,0.054768,-0.083800,0.000000,0.836637,0.547765,0.000000,-5.468608,8.353024,0.000000
0.059000,0.001690,-0.005569,0.000000,0.055599,-0.083250,0.000000,0.831127,0.556091,0.000000,-5.551415,8.297564,0.000000
0.060000,0.001746,-0.005652,0.000000,0.056425,-0.082691,0.000000,0.825535,0.564360,0.000000,-5.633650,8.241278,0.000000
0.061000,0.001803,-0.005735,0.000000,0.057244,-0.082124,0.000000,0.819860,0.572573,0.000000,-5.715304,8.184174,0.000000
0.062000,0.001861,-0.005816,0.000000,0.058057,-0.081549,0.000000,0.814104,0.580728,0.000000,-5.796371,8.126258,0.000000
0.063000,0.001919,-0.005898,0.000000,0.058865,-0.080965,0.000000,0.808268,0.588825,0.000000,-5.876841,8.067536,0.000000
0.064000,0.001979,-0.005978,0.000000,0.059667,-0.080374,0.000000,0.802351,0.596863,0.000000,-5.956707,8.008015,0.000000
0.065000,0.002039,-0.006058,0.000000,0.060462,-0.079775,0.000000,0.796354,0.604841,0.000000,-6.035960,7.947700,0.000000
0.066000,0.002100,-0.006138,0.000000,0.061252,-0.079168,0.000000,0.790279,0.612758,0.000000,-6.114593,7.886599,0.000000
0.067000,0.002161,-0.006217,0.000000,0.062035,-0.078553,0.000000,0.784126,0.620614,0.000000,-6.192598,7.824717,0.000000
0.068000,0.002224,-0.006295,0.000000,0.062812,-0.077930,0.000000,0.777894,0.628407,0.000000,-6.269967,7.762062,0.000000
0.069000,0.002287,-0.006373,0.000000,0.063582,-0.077299,0.000000,0.771586,0.636138,0.000000,-6.346692,7.698640,0.000000
0.070000,0.002351,-0.006450,0.000000,0.064346,-0.076661,0.000000,0.765201,0.643804,0.000000,-6.422765,7.634459,0.000000
0.071000,0.002416,-0.006526,0.000000,0.065103,-0.076016,0.000000,0.758740,0.651406,0.000000,-6.498180,7.569525,0.000000
0.072000,0.002481,-0.006602,0.000000,0.065854,-0.075362,0.000000,0.752205,0.658943,0.000000,-6.572929,7.503844,0.000000
0.073000,0.002547,-0.006677,0.000000,0.066598,-0.074702,0.000000,0.745595,0.666414,0.000000,-6.647004,7.437425,0.000000
0.074000,0.002614,-0.006751,0.000000,0.067335,-0.074034,0.000000,0.738911,0.673818,0.000000,-6.720397,7.370273,0.000000
0.075000,0.002682,-0.006825,0.000000,0.068066,-0.073359,0.000000,0.732154,0.681154,0.000000,-6.793103,7.302397,0.000000
0.076000,0.002750,-0.006898,0.000000,0.068789,-0.072676,0.000000,0.725325,0.688422,0.000000,-6.865113,7.233803,0.000000
0.077000,0.002819,-0.006970,0.000000,0.069506,-0.071987,0.000000,0.718424,0.695621,0.000000,-6.936421,7.164499,0.000000
0.078000,0.002889,-0.007042,0.000000,0.070215,-0.071290,0.000000,0.711453,0.702751,0.000000,-7.007019,7.094492,0.000000
0.079000,0.002960,-0.007113,0.000000,0.070918,-0.070586,0.000000,0.704411,0.709810,0.000000,-7.076900,7.023790,0.000000
0.080000,0.003031,-0.007183,0.000000,0.071613,-0.069876,0.000000,0.697299,0.716798,0.000000,-7.146059,6.952400,0.000000
0.081000,0.003103,-0.007252,0.000000,0.072301,-0.069158,0.000000,0.690119,0.723715,0.000000,-7.214487,6.880330,0.000000
0.082000,0.003176,-0.007321,0.000000,0.072981,-0.068434,0.000000,0.682870,0.730559,0.000000,-7.282178,6.807587,0.000000
0.083000,0.003249,-0.007389,0.000000,0.073654,-0.067703,0.000000,0.675555,0.737330,0.000000,-7.349126,6.734179,0.000000
0.084000,0.003323,-0.007457,0.000000,0.074320,-0.066966,0.000000,0.668172,0.744027,0.000000,-7.415324,6.660115,0.000000
0.085000,0.003398,-0.007523,0.000000,0.074978,-0.066222,0.000000,0.660724,0.750650,0.000000,-7.480765,6.585401,0.000000
0.086000,0.003473,-0.007589,0.000000,0.075629,-0.065472,0.000000,0.653211,0.757197,0.000000,-7.545444,6.510046,0.000000
0.087000,0.003549,-0.007654,0.000000,0.076272,-0.064715,0.000000,0.645634,0.763669,0.000000,-7.609355,6.434058,0.000000
0.088000,0.003626,-0.007718,0.000000,0.076907,-0.063952,0.000000,0.637993,0.770065,0.000000,-7.672490,6.357444,0.000000
0.089000,0.003703,-0.007782,0.000000,0.077534,-0.063182,0.000000,0.630289,0.776384,0.000000,-7.734844,6.280213,0.000000
0.090000,0.003781,-0.007845,0.000000,0.078154,-0.062407,0.000000,0.622523,0.782625,0.000000,-7.796412,6.202374,0.000000
0.091000,0.003859,-0.007907,0.000000,0.078765,-0.061626,0.000000,0.614696,0.788789,0.000000,-7.857186,6.123933,0.000000
0.092000,0.003938,-0.007968,0.000000,0.079369,-0.060838,0.000000,0.606809,0.794873,0.000000,-7.917161,6.044900,0.000000
0.093000,0.004018,-0.008029,0.000000,0.079965,-0.060045,0.000000,0.598862,0.800878,0.000000,-7.976333,5.965282,0.000000
0.094000,0.004098,-0.008088,0.000000,0.080552,-0.059246,0.000000,0.590857,0.806803,0.000000,-8.034694,5.885089,0.000000
0.095000,0.004179,-0.008147,0.000000,0.081132,-0.058441,0.000000,0.582793,0.812648,0.000000,-8.092239,5.804329,0.000000
0.096000,0.004260,-0.008205,0.000000,0.081703,-0.057630,0.000000,0.574672,0.818412,0.000000,-8.148964,5.723010,0.000000
0.097000,0.004342,-0.008262,0.000000,0.082266,-0.056814,0.000000,0.566495,0.824094,0.000000,-8.204862,5.641140,0.000000
0.098000,0.004425,-0.008319,0.000000,0.082821,-0.055993,0.000000,0.558263,0.829694,0.000000,-8.259928,5.558728,0.000000
0.099000,0.004508,-0.008374,0.000000,0.083367,-0.055166,0.000000,0.549976,0.835211,0.000000,-8.314157,5.475783,0.000000
0.100000,0.004592,-0.008429,0.000000,0.083905,-0.054334,0.000000,0.541635,0.840645,0.000000,-8.367544,5.392313,0.000000
0.101000,0.004676,-0.008483,0.000000,0.084435,-0.053497,0.000000,0.533241,0.845996,0.000000,-8.420085,5.308328,0.000000
0.102000,0.004760,-0.008536,0.000000,0.084956,-0.052654,0.000000,0.524795,0.851262,0.000000,-8.471773,5.223836,0.000000
0.103000,0.004846,-0.008588,0.000000,0.085468,-0.051807,0.000000,0.516298,0.856443,0.000000,-8.522605,5.138845,0.000000
0.104000,0.004931,-0.008640,0.000000,0.085972,-0.050954,0.000000,0.507750,0.861539,0.000000,-8.572576,5.053366,0.000000
0.105000,0.005018,-0.008690,0.000000,0.086468,-0.050097,0.000000,0.499153,0.866550,0.000000,-8.621680,4.967405,0.000000
0.106000,0.005104,-0.008740,0.000000,0.086954,-0.049235,0.000000,0.490507,0.871474,0.000000,-8.669914,4.880973,0.000000
0.107000,0.005191,-0.008789,0.000000,0.087432,-0.048368,0.000000,0.481813,0.876312,0.000000,-8.717274,4.794079,0.000000
0.108000,0.005279,-0.008837,0.000000,0.087901,-0.047497,0.000000,0.473073,0.881062,0.000000,-8.763754,4.706731,0.000000
0.109000,0.005367,-0.008884,0.000000,0.088362,-0.046621,0.000000,0.464286,0.885725,0.000000,-8.809351,4.618938,0.000000
0.110000,0.005456,-0.008930,0.000000,0.088813,-0.045741,0.000000,0.455455,0.890300,0.000000,-8.854060,4.530711,0.000000
0.111000,0.005545,-0.008975,0.000000,0.089256,-0.044857,0.000000,0.446578,0.894786,0.000000,-8.897879,4.442057,0.000000
0.112000,0.005634,-0.009019,0.000000,0.089689,-0.043968,0.000000,0.437659,0.899184,0.000000,-8.940802,4.352985,0.000000
0.113000,0.005724,-0.009063,0.000000,0.090114,-0.043075,0.000000,0.428697,0.903492,0.000000,-8.982825,4.263506,0.000000
0.114000,0.005815,-0.009106,0.000000,0.090529,-0.042178,0.000000,0.419694,0.907711,0.000000,-9.023946,4.173628,0.000000
0.115000,0.005905,-0.009147,0.000000,0.090936,-0.041277,0.000000,0.410650,0.911839,0.000000,-9.064159,4.083361,0.000000
0.116000,0.005996,-0.009188,0.000000,0.091334,-0.040373,0.000000,0.401566,0.915877,0.000000,-9.103463,3.992713,0.000000
0.117000,0.006088,-0.009228,0.000000,0.091722,-0.039464,0.000000,0.392443,0.919824,0.000000,-9.141853,3.901695,0.000000
0.118000,0.006180,-0.009267,0.000000,0.092101,-0.038552,0.000000,0.383282,0.923681,0.000000,-9.179326,3.810315,0.000000
0.119000,0.006272,-0.009305,0.000000,0.092471,-0.037637,0.000000,0.374085,0.927445,0.000000,-9.215878,3.718583,0.000000
0.120000,0.006365,-0.009342,0.000000,0.092832,-0.036718,0.000000,0.364851,0.931118,0.000000,-9.251508,3.626508,0.000000
0.121000,0.006458,-0.009379,0.000000,0.093184,-0.035795,0.000000,0.355582,0.934698,0.000000,-9.286211,3.534100,0.000000
0.122000,0.006551,-0.009414,0.000000,0.093526,-0.034869,0.000000,0.346279,0.938186,0.000000,-9.319984,3.441368,0.000000
0.123000,0.006645,-0.009448,0.000000,0.093859,-0.033941,0.000000,0.336942,0.941581,0.000000,-9.352825,3.348321,0.000000
0.124000,0.006739,-0.009482,0.000000,0.094183,-0.033009,0.000000,0.327573,0.944882,0.000000,-9.384731,3.254970,0.000000
0.125000,0.006833,-0.009514,0.000000,0.094497,-0.032073,0.000000,0.318173,0.948090,0.000000,-9.415700,3.161323,0.000000
0.126000,0.006928,-0.009546,0.000000,0.094802,-0.031136,0.000000,0.308742,0.951205,0.000000,-9.445728,3.067391,0.000000
0.127000,0.007023,-0.009577,0.000000,0.095097,-0.030195,0.000000,0.299282,0.954225,0.000000,-9.474814,2.973182,0.000000
0.128000,0.007118,-0.009606,0.000000,0.095383,-0.029251,0.000000,0.289793,0.957151,0.000000,-9.502955,2.878706,0.000000
0.129000,0.007214,-0.009635,0.000000,0.095660,-0.028305,0.000000,0.280276,0.959982,0.000000,-9.530149,2.783973,0.000000
0.130000,0.007309,-0.009663,0.000000,0.095927,-0.027357,0.000000,0.270733,0.962719,0.000000,-9.556393,2.688993,0.000000
0.131000,0.007405,-0.009690,0.000000,0.096185,-0.026406,0.000000,0.261164,0.965360,0.000000,-9.581685,2.593774,0.000000
0.132000,0.007502,-0.009716,0.000000,0.096433,-0.025452,0.000000,0.251570,0.967906,0.000000,-9.606024,2.498327,0.000000
0.133000,0.007598,-0.009741,0.000000,0.096671,-0.024497,0.000000,0.241952,0.970357,0.000000,-9.629407,2.402662,0.000000
0.134000,0.007695,-0.009765,0.000000,0.096900,-0.023539,0.000000,0.232311,0.972712,0.000000,-9.651834,2.306787,0.000000
0.135000,0.007792,-0.009788,0.000000,0.097119,-0.022579,0.000000,0.222649,0.974970,0.000000,-9.673301,2.210714,0.000000
0.136000,0.007889,-0.009810,0.000000,0.097329,-0.021617,0.000000,0.212965,0.977133,0.000000,-9.693808,2.114450,0.000000
0.137000,0.007987,-0.009831,0.000000,0.097529,-0.020654,0.000000,0.203261,0.979199,0.000000,-9.713353,2.018006,0.000000
0.138000,0.008084,-0.009851,0.000000,0.097720,-0.019689,0.000000,0.193539,0.981169,0.000000,-9.731936,1.921392,0.000000
0.139000,0.008182,-0.009870,0.000000,0.097901,-0.018722,0.000000,0.183798,0.983042,0.000000,-9.749554,1.824617,0.000000
0.140000,0.008280,-0.009889,0.000000,0.098072,-0.017753,0.000000,0.174040,0.984818,0.000000,-9.766206,1.727692,0.000000
0.141000,0.008378,-0.009906,0.000000,0.098234,-0.016783,0.000000,0.164266,0.986497,0.000000,-9.781891,1.630624,0.000000
0.142000,0.008477,-0.009922,0.000000,0.098386,-0.015812,0.000000,0.154476,0.988079,0.000000,-9.796609,1.533425,0.000000
0.143000,0.008575,-0.009938,0.000000,0.098528,-0.014839,0.000000,0.144673,0.989564,0.000000,-9.810358,1.436105,0.000000
0.144000,0.008674,-0.009952,0.000000,0.098660,-0.013865,0.000000,0.134856,0.990951,0.000000,-9.823137,1.338672,0.000000
0.145000,0.008772,-0.009965,0.000000,0.098783,-0.012890,0.000000,0.125027,0.992241,0.000000,-9.834947,1.241136,0.000000
0.146000,0.008871,-0.009978,0.000000,0.098896,-0.011915,0.000000,0.115187,0.993434,0.000000,-9.845786,1.143508,0.000000
0.147000,0.008970,-0.009989,0.000000,0.099000,-0.010938,0.000000,0.105336,0.994528,0.000000,-9.855654,1.045796,0.000000
0.148000,0.009069,-0.010000,0.000000,0.099094,-0.009960,0.000000,0.095476,0.995525,0.000000,-9.864551,0.948011,0.000000
0.149000,0.009168,-0.010009,0.000000,0.099178,-0.008982,0.000000,0.085607,0.996424,0.000000,-9.872476,0.850163,0.000000
0.150000,0.009268,-0.010018,0.000000,0.099252,-0.008003,0.000000,0.075731,0.997226,0.000000,-9.879428,0.752260,0.000000
0.151000,0.009367,-0.010025,0.000000,0.099316,-0.007024,0.000000,0.065848,0.997929,0.000000,-9.885408,0.654313,0.000000
0.152000,0.009466,-0.010032,0.000000,0.099371,-0.006044,0.000000,0.055960,0.998534,0.000000,-9.890417,0.556331,0.000000
0.153000,0.009566,-0.010037,0.000000,0.099416,-0.005064,0.000000,0.046068,0.999041,0.000000,-9.894453,0.458324,0.000000
0.154000,0.009665,-0.010042,0.000000,0.099452,-0.004084,0.000000,0.036172,0.999451,0.000000,-9.897517,0.360302,0.000000
0.155000,0.009765,-0.010045,0.000000,0.099477,-0.003104,0.000000,0.026273,0.999762,0.000000,-9.899611,0.262273,0.000000
0.156000,0.009864,-0.010048,0.000000,0.099493,-0.002124,0.000000,0.016373,0.999975,0.000000,-9.900732,0.164249,0.000000
0.157000,0.009964,-0.010050,0.000000,0.099500,-0.001144,0.000000,0.006472,1.000090,0.000000,-9.900884,0.066238,0.000000
0.158000,0.010063,-0.010050,0.000000,0.099496,-0.000164,0.000000,-0.003429,1.000108,0.000000,-9.900064,-0.031749,0.000000
0.159000,0.010163,-0.010050,0.000000,0.099483,0.000816,0.000000,-0.013328,1.000027,0.000000,-9.898276,-0.129704,0.000000
0.160000,0.010262,-0.010049,0.000000,0.099460,0.001796,0.000000,-0.023225,0.999848,0.000000,-9.895519,-0.227617,0.000000
0.161000,0.010361,-0.010046,0.000000,0.099428,0.002774,0.000000,-0.033118,0.999572,0.000000,-9.891794,-0.325478,0.000000
0.162000,0.010461,-0.010043,0.000000,0.099386,0.003753,0.000000,-0.043008,0.999197,0.000000,-9.887102,-0.423278,0.000000
0.163000,0.010560,-0.010039,0.000000,0.099334,0.004730,0.000000,-0.052892,0.998725,0.000000,-9.881445,-0.521006,0.000000
0.164000,0.010660,-0.010034,0.000000,0.099272,0.005707,0.000000,-0.062771,0.998156,0.000000,-9.874823,-0.618655,0.000000
0.165000,0.010759,-0.010027,0.000000,0.099201,0.006683,0.000000,-0.072642,0.997488,0.000000,-9.867237,-0.716213,0.000000
0.166000,0.010858,-0.010020,0.000000,0.099120,0.007658,0.000000,-0.082505,0.996723,0.000000,-9.858689,-0.813672,0.000000
0.167000,0.010957,-0.010012,0.000000,0.099030,0.008632,0.000000,-0.092359,0.995861,0.000000,-9.849181,-0.911022,0.000000
0.168000,0.011056,-0.010003,0.000000,0.098930,0.009605,0.000000,-0.102203,0.994901,0.000000,-9.838714,-1.008254,0.000000
0.169000,0.011155,-0.009993,0.000000,0.098821,0.010577,0.000000,-0.112036,0.993844,0.000000,-9.827289,-1.105359,0.000000
0.170000,0.011254,-0.009982,0.000000,0.098701,0.011547,0.000000,-0.121857,0.992691,0.000000,-9.814907,-1.202326,0.000000
0.171000,0.011352,-0.009970,0.000000,0.098573,0.012516,0.000000,-0.131665,0.991440,0.000000,-9.801572,-1.299147,0.000000
0.172000,0.011451,-0.009957,0.000000,0.098434,0.013484,0.000000,-0.141460,0.990092,0.000000,-9.787284,-1.395812,0.000000
0.173000,0.011549,-0.009943,0.000000,0.098287,0.014450,0.000000,-0.151240,0.988648,0.000000,-9.772046,-1.492313,0.000000
0.174000,0.011647,-0.009928,0.000000,0.098130,0.015414,0.000000,-0.161004,0.987108,0.000000,-9.755859,-1.588639,0.000000
0.175000,0.011745,-0.009912,0.000000,0.097963,0.016376,0.000000,-0.170751,0.985471,0.000000,-9.738727,-1.684781,0.000000
0.176000,0.011843,-0.009895,0.000000,0.097787,0.017337,0.000000,-0.180481,0.983738,0.000000,-9.720651,-1.780731,0.000000
0.177000,0.011941,-0.009877,0.000000,0.097601,0.018295,0.000000,-0.190192,0.981910,0.000000,-9.701632,-1.876478,0.000000
0.178000,0.012038,-0.009859,0.000000,0.097406,0.019251,0.000000,-0.199884,0.979985,0.000000,-9.681675,-1.972015,0.000000
0.179000,0.012136,-0.009839,0.000000,0.097202,0.020206,0.000000,-0.209555,0.977966,0.000000,-9.660781,-2.067331,0.000000
0.180000,0.012233,-0.009818,0.000000,0.096988,0.021158,0.000000,-0.219205,0.975851,0.000000,-9.638953,-2.162418,0.000000
0.181000,0.012330,-0.009796,0.000000,0.096765,0.022107,0.000000,-0.228833,0.973641,0.000000,-9.616194,-2.257267,0.000000
0.182000,0.012426,-0.009774,0.000000,0.096533,0.023055,0.000000,-0.238437,0.971336,0.000000,-9.592505,-2.351868,0.000000
0.183000,0.012523,-0.009750,0.000000,0.096291,0.023999,0.000000,-0.248017,0.968937,0.000000,-9.567891,-2.446213,0.000000
0.184000,0.012619,-0.009726,0.000000,0.096040,0.024941,0.000000,-0.257573,0.966444,0.000000,-9.542355,-2.540292,0.000000
0.185000,0.012715,-0.009700,0.000000,0.095780,0.025881,0.000000,-0.267102,0.963857,0.000000,-9.515898,-2.634097,0.000000
0.186000,0.012810,-0.009674,0.000000,0.095511,0.026817,0.000000,-0.276604,0.961176,0.000000,-9.488523,-2.727619,0.000000
0.187000,0.012906,-0.009647,0.000000,0.095233,0.027751,0.000000,-0.286078,0.958402,0.000000,-9.460236,-2.820849,0.000000
0.188000,0.013001,-0.009619,0.000000,0.094945,0.028682,0.000000,-0.295524,0.955534,0.000000,-9.431038,-2.913778,0.000000
0.189000,0.013096,-0.009589,0.000000,0.094648,0.029610,0.000000,-0.304940,0.952574,0.000000,-9.400933,-3.006397,0.000000
0.190000,0.013190,-0.009559,0.000000,0.094343,0.030534,0.000000,-0.314326,0.949522,0.000000,-9.369925,-3.098698,0.000000
0.191000,0.013284,-0.009528,0.000000,0.094028,0.031456,0.000000,-0.323680,0.946377,0.000000,-9.338016,-3.190672,0.000000
0.192000,0.013378,-0.009497,0.000000,0.093704,0.032374,0.000000,-0.333001,0.943140,0.000000,-9.305210,-3.282310,0.000000
0.193000,0.013472,-0.009464,0.000000,0.093372,0.033288,0.000000,-0.342290,0.939812,0.000000,-9.271512,-3.373603,0.000000
0.194000,0.013565,-0.009430,0.000000,0.093030,0.034199,0.000000,-0.351544,0.936393,0.000000,-9.236924,-3.464544,0.000000
0.195000,0.013658,-0.009395,0.000000,0.092680,0.035107,0.000000,-0.360763,0.932883,0.000000,-9.201451,-3.555123,0.000000
0.196000,0.013750,-0.009360,0.000000,0.092321,0.036011,0.000000,-0.369947,0.929283,0.000000,-9.165097,-3.645333,0.000000
0.197000,0.013843,-0.009323,0.000000,0.091953,0.036911,0.000000,-0.379093,0.925593,0.000000,-9.127866,-3.735164,0.000000
0.198000,0.013934,-0.009286,0.000000,0.091576,0.037807,0.000000,-0.388202,0.921813,0.000000,-9.089761,-3.824608,0.000000
0.199000,0.014026,-0.009248,0.000000,0.091190,0.038700,0.000000,-0.397273,0.917944,0.000000,-9.050786,-3.913657,0.000000
0.200000,0.014117,-0.009209,0.000000,0.090796,0.039588,0.000000,-0.406303,0.913986,0.000000,-9.010946,-4.002303,0.000000
0.201000,0.014207,-0.009168,0.000000,0.090393,0.040473,0.000000,-0.415294,0.909939,0.000000,-8.970246,-4.090537,0.000000
0.202000,0.014297,-0.009128,0.000000,0.089982,0.041353,0.000000,-0.424244,0.905805,0.000000,-8.928690,-4.178351,0.000000
0.203000,0.014387,-0.009086,0.000000,0.089562,0.042229,0.000000,-0.433151,0.901583,0.000000,-8.886281,-4.265738,0.000000
